RR,err,Sig,ID,Kingdom,Phylum,Class,Order,Family,Genus
-2.9366364665819833,1.0452665733271818,7.531251527543967,ASV_1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax
-11.47571845628582,0.598934102627938,131.3333920286483,ASV_3,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
0.6856226113941796,0.8921370594451817,-0.32583016758052175,ASV_4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
0.7853811435559176,0.6829479444231769,0.15040564586135835,ASV_7,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
1.3051677614457433,0.9792272611629245,0.7445768565126505,ASV_8,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,NA
0.8006298497265831,1.0998584188739784,-0.5686803852947566,ASV_9,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
0.2161301986501626,1.0286019241761157,-1.011309655650249,ASV_10,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
1.2057776161660438,0.7649596969213754,0.8687363217330245,ASV_11,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
1.0248624784312785,1.1049510014375297,-0.17057361588149683,ASV_12,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
-0.7734334787590147,1.4510841226627949,-1.507445784978782,ASV_13,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
-10.034852015730655,0.9982772083812463,99.70169759284013,ASV_14,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
0.5969661571463366,0.7487572392351874,-0.20426881052903492,ASV_15,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
1.424832066779496,0.9015267941200222,1.217395858006805,ASV_16,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium
-5.030657760910473,1.6965274759088285,22.429312030895193,ASV_18,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
-9.57551575129296,0.7069007547966315,91.19079322612752,ASV_20,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella
1.949088247317628,1.282555263003559,2.1539969931735747,ASV_23,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
-9.107310471656639,1.0535990616562696,81.8330330444237,ASV_24,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
1.9169061024950018,1.0764161152296383,2.5158573526565124,ASV_25,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
-0.15360966405697835,0.6392142605725399,-0.38499894202760127,ASV_26,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
-1.116640253611073,1.5248371673156522,-1.0782429308426207,ASV_28,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella
0.6754890922440576,1.2348182891196307,-1.0684906934036302,ASV_29,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,NA
1.6116534096027575,0.8394839701378292,1.8926933765658223,ASV_30,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans
0.33922191681869834,1.0156851838950565,-0.9165448839337829,ASV_32,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
3.0202611798331187,2.1538311535157844,4.482988956551808,ASV_35,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
0.7269243084888131,1.123088001010216,-0.7329077077411839,ASV_36,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA
1.3162336390585112,0.8015132803711362,1.0900474539779113,ASV_37,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus
-0.21763906392478918,1.989174527489163,-3.9094485386656768,ASV_39,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
1.0052477474730275,1.2599399638557587,-0.5769256787212553,ASV_40,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
-8.079514760943422,1.1810072935080402,63.88378054498345,ASV_42,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
1.3000976565275044,1.4858347370940859,-0.5174509494471418,ASV_45,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA
1.486737487922764,1.1539984737969256,0.8786758804692572,ASV_46,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,NA
-8.512046637263358,1.0219478260795363,71.41056059571775,ASV_47,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA
8.218045640855179,1.3066641865738973,65.82890285870398,ASV_49,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-1.5820969718052267,1.348863523934182,0.6835980219951286,ASV_52,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
-3.138700532648146,1.2205873730724215,8.36160749834192,ASV_53,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
0.54031192849612,1.3571633120411764,-1.5499552754753791,ASV_54,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
0.6698134886997635,1.1131753744418953,-0.7905093046197056,ASV_56,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
1.3852405409245103,0.921337930006825,1.070027774951569,ASV_59,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae R-7 group
1.5097406661055355,2.124142885742177,-2.232666120156317,ASV_61,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa
-7.53955882930103,0.9490992247871501,55.94415800199955,ASV_64,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,NA
1.1042954312202613,1.175757212987103,-0.16293662447725654,ASV_66,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
0.039743725717505,1.9940125936810913,-3.9745066600248853,ASV_67,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Compostimonas
1.5783056812609517,1.1618898857476851,1.1410607168978282,ASV_68,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA
1.4728908290378049,1.8916637212711291,-1.408984240109664,ASV_69,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,NA
1.22415624424369,1.7961747937161108,-1.7276853792602964,ASV_70,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
0.8780836876345632,1.2723366840527226,-0.8478096750963644,ASV_71,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
0.3854186469362058,1.5186043232047495,-2.1576115570500196,ASV_78,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
-0.5542153888241678,1.2601575278933688,-1.280842297896803,ASV_80,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
3.1424479748937313,2.0956090569707437,5.483401955255901,ASV_83,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
-1.8595893321373216,1.4828103890093658,1.2593458344448232,ASV_86,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter
1.0620337236647759,1.5007259178283856,-1.1242626502405815,ASV_89,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
1.4342769395090658,1.3077802480794274,0.346861161940803,ASV_90,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
0.6971970635332198,1.2369588746317137,-1.0439835121308108,ASV_91,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
-7.755481618987408,1.2064652962566305,58.69193663137994,ASV_92,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
0.1380941381829408,2.27295632400027,-5.147260459812331,ASV_93,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,[Aquaspirillum] arcticum group
0.9133869921156647,2.0194258036876493,-3.243804779233407,ASV_94,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga
1.6396844988913635,1.5601087579267612,0.2546259193448409,ASV_95,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sulfuricellaceae,Sulfuricella
2.0460537386517252,2.345148716015048,-1.3133865987763285,ASV_96,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
0.0364433874013599,1.4838363090350124,-2.200442071525363,ASV_99,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
3.286392321879393,1.3476627520367104,8.984179600080669,ASV_100,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
1.650231436798195,2.146336242269043,-1.8834954698805586,ASV_101,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter
0.7755711176931722,2.164096408470044,-4.081802706553106,ASV_102,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
2.303610959574818,1.6062398796121395,2.726616902216794,ASV_103,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
0.7773953444289533,1.2194509735056056,-0.8827171552439582,ASV_104,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax
1.2913800700079991,0.7554864288585486,1.0969027410244219,ASV_105,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
0.8730127393940297,1.386563473841429,-1.1604070238469426,ASV_107,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella
1.7982997149086648,2.1398107055129816,-1.3449079907873789,ASV_108,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0.9452177525441753,1.0112288326502363,-0.12914715225849835,ASV_111,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
1.5204196837969144,1.5879315132306682,-0.20985047583392985,ASV_112,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
-7.160587073998172,0.888028985165068,50.4854117658164,ASV_113,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
1.0297060738398844,1.2408453783264477,-0.4794026544113561,ASV_114,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
4.82654473167362,2.0668621712177497,19.023614812035422,ASV_115,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32
0.5487561381320658,2.0782424506587893,-4.017958384582632,ASV_116,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
1.1952615014788133,1.2200698355395023,-0.059920346676000574,ASV_118,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
1.3258462542019767,1.9707179947462499,-2.1258611250352684,ASV_120,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea
-8.062852915525935,1.1146679407537174,63.76711251926094,ASV_121,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter
-0.4562710306387544,1.1466144496219668,-1.1065414426817346,ASV_122,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
3.231798106354636,2.014237811862929,6.387365037499052,ASV_126,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
0.724071787301126,1.3213712791849859,-1.221742104289519,ASV_128,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
4.870972184046325,1.9279495126191426,20.009380694544635,ASV_129,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
0.8190954312999872,1.9583576723853011,-3.1642474474138624,ASV_130,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
1.0661215424483426,2.2054456580304556,-3.727375407252956,ASV_131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
1.1349650765365695,1.664250848038671,-1.481585160239774,ASV_133,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parablastomonas
0.6597732161566577,1.6195714281131384,-2.187710914002731,ASV_134,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
0.587846799001178,1.2397226999564177,-1.1913485136912987,ASV_136,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,CPla-3 termite group,NA
-0.02336554895621177,2.0624230361108804,-4.253042831002797,ASV_137,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
-7.521678860751695,1.4275273583237684,54.53781852551609,ASV_138,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
-8.322232091075819,1.3840897275669137,67.34384260377594,ASV_139,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
0.48991893894667704,1.4089490085149774,-1.7451167418567002,ASV_140,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
3.2928202724649034,2.1546336253707845,6.200219287177393,ASV_141,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
1.17280115060954,2.371046960039659,-4.246401147842247,ASV_145,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
2.76753565438839,1.0584587133897094,6.538918750360376,ASV_146,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13
0.17088559988719612,1.9209546552092518,-3.660864899121288,ASV_148,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
-2.684702837105219,2.134339788892721,2.652222989110187,ASV_149,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
2.1114437173189207,1.7913607388082355,1.2492212748619556,ASV_150,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
1.0849644341502334,1.6830867177820812,-1.655633076203523,ASV_151,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium
1.1933309839244184,2.1033302714245914,-2.999959393497025,ASV_152,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA
0.5610512059579156,1.179324836400582,-1.076028614044428,ASV_153,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
1.3404558281146357,0.6585192353949159,1.3631742437413892,ASV_155,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
1.075054968302829,0.9363826819087027,0.2789306578940618,ASV_156,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
0.5844175687105928,1.6838074981059872,-2.493663796060344,ASV_158,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
0.6208333050593566,1.179228181791124,-1.0051451120594763,ASV_159,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1
-0.046145652873008584,1.436093214405471,-2.060234299182362,ASV_160,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
1.4436519265746215,1.1647237040474163,0.7275495783326834,ASV_165,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
3.806461666393804,2.1323771890534067,9.942117941330189,ASV_166,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter
0.7241706332605109,2.1325244309950424,-4.023237342713799,ASV_167,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
2.3011855126396226,1.7813546878545976,2.1222302396409334,ASV_168,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
1.022357317908218,1.7528508148475068,-2.027271493631084,ASV_169,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 8
0.07121615333018043,1.228372294385823,-1.5038267531195435,ASV_170,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella
-7.249688766265834,1.2349912671644674,51.03278377774853,ASV_172,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis
0.26372410149661873,1.189733692375515,-1.3459158570632779,ASV_173,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
1.1561887190257973,1.400875935676602,-0.6256810331552807,ASV_174,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
1.6329165516246553,2.4016729902602485,-3.1016166875758477,ASV_175,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
1.659195038806193,1.5851186105768251,0.2403271672020794,ASV_176,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
-2.495799238160443,2.1631133043258632,1.5499546698506919,ASV_178,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis
1.3025999708335836,1.1522284860118415,0.36913620003851244,ASV_180,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
0.7485633202609911,1.2483160228617973,-0.9979458484933361,ASV_182,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria
1.3874582797769912,1.231795898808057,0.4077193418013785,ASV_183,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,NA
0.44246987759128,1.2077721727166604,-1.2629340286130806,ASV_185,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
2.1557423557312836,1.5866098004520066,2.1298944454035076,ASV_187,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas
-6.734591659972948,1.2043118002248407,43.904357914416394,ASV_190,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocapsa
1.7534923648496012,1.9169836223386825,-0.6000907347288884,ASV_191,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
-0.2745033439063334,1.6882923528650238,-2.774978982926759,ASV_192,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter
-5.456744603142555,1.539390967147408,27.40633711419037,ASV_194,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
-4.308559482792009,1.9336322869955156,14.824750995445434,ASV_196,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium
6.716594773520978,1.09223447861571,43.91966919541238,ASV_197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
-7.711698177689848,1.1392811499043827,58.17232724525748,ASV_198,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
2.4004399329327484,1.5574757291508803,3.336381224724112,ASV_199,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
-5.812138499293826,1.4492272218053337,31.68069439455188,ASV_201,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
2.107317911208091,2.3565861240934107,-1.112709381371171,ASV_202,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
2.4230550984712544,2.009824287236657,1.8318023446612055,ASV_203,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
4.201476763331951,1.903407060455506,14.029448555026454,ASV_205,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Rurimicrobium
0.013396047615042306,1.7165890231621959,-2.9464984203492373,ASV_206,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
1.3060320228641094,1.6294415655584715,-0.9493601708231245,ASV_207,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Frankia
1.8295550198963952,2.2289475850003915,-1.6209357658509782,ASV_209,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
-0.2735973325700418,1.8786751582262005,-3.4545648497467973,ASV_210,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
-0.2045621494257079,2.7642876821993205,-7.599440716981226,ASV_211,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
1.06265261676078,1.4209348480847275,-0.8898252585930345,ASV_212,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella
0.6776171244840682,1.1357974410532234,-0.830870859708993,ASV_213,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
0.9624356610084109,1.4096587509374063,-1.0608553925137112,ASV_214,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
1.1549876670220374,1.4657957718263224,-0.8145607337309154,ASV_216,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera
5.929589143389895,1.954787234042553,31.33883427903157,ASV_217,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
0.673466736309281,1.4134653418201197,-1.5443268276115933,ASV_218,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Candidatus Nitrotoga
0.8046042841896179,1.113610866675929,-0.5927411082424263,ASV_220,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
1.5685383714828811,1.5510634493968927,0.05451479875918172,ASV_221,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
5.946074844809171,0.7863409379985384,34.73747398929999,ASV_223,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tibeticola
0.8646704798247088,1.7127909028553572,-2.1859976382237774,ASV_226,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas
2.3225962926134343,1.6163001434021242,2.782027384899942,ASV_227,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Occallatibacter
0.8539784697848425,2.066726977882314,-3.542081174250501,ASV_228,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA
-1.092033902423703,2.3722854549295307,-4.43520023562747,ASV_229,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Polycladomyces
0.9363233367485345,1.2813257347197267,-0.7650942475151383,ASV_232,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
1.0744028489770443,2.0157706128463833,-2.908989681725094,ASV_234,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus
1.4177953612236862,1.1319677943836324,0.7287925987856568,ASV_236,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
3.290662603965558,2.1294788128425384,6.2937803587921195,ASV_237,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,NA
2.523510442476411,1.756819339886297,3.281690760288967,ASV_238,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix
0.8631750555959676,1.1906316790850198,-0.6725326186377116,ASV_239,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus
0.49265185556836183,1.802110920260672,-3.004897918127816,ASV_240,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
0.8008009829917231,1.5430532177101128,-1.7397310183250234,ASV_242,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,URHD0088,NA
6.3561076606958915,1.1781427037999155,39.012084363840025,ASV_243,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
-6.960663934637539,1.2648538263997677,46.85098720880562,ASV_244,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Bauldia
-6.203210053469823,1.9560350640593391,34.653741795639455,ASV_245,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
0.31754724971487047,2.7639027466485553,-7.53832213712995,ASV_249,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
4.8846940707384086,1.3442176434781326,22.05331509166906,ASV_250,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
1.3178405475630093,2.3908350300384953,-3.9793884320580024,ASV_253,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces
-6.825460036255307,1.0807920923632492,45.41879315960336,ASV_256,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,NA
6.377576926700331,1.1289674741099631,39.39891989838221,ASV_258,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
-7.357343593276938,1.4745801732891222,51.95611806207583,ASV_259,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter
0.5930347394359747,1.4003313164355355,-1.6092375936121854,ASV_260,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
0.8109302162163288,1.3845272485358247,-1.2593078863655198,ASV_262,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
-7.353081920515432,1.9587443946188339,50.23113412636021,ASV_265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
0.6831184432118281,1.2019695688753438,-0.9780800370462281,ASV_268,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
0.5974336936317831,1.6115286629371526,-2.2400976131814923,ASV_269,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
