"absabundRR"	"absabunderr_R"	"absabundSig_adjust_R"	"ID"	"absabundICu_R"	"ID"
"ASV_2971"	15.4772614886907	7.86487429683506	1	"ASV_2971"	23.3421357855258	"ASV_2971"
"ASV_2972"	0	0	0	"ASV_2972"	0	"ASV_2972"
"ASV_2973"	0	0	0	"ASV_2973"	0	"ASV_2973"
"ASV_2974"	0	0	0	"ASV_2974"	0	"ASV_2974"
"ASV_2977"	-16.2363984653803	4.15778065669412	1	"ASV_2977"	-12.0786178086862	"ASV_2977"
"ASV_2979"	-15.0936964695504	7.68775035605376	1	"ASV_2979"	-7.40594611349669	"ASV_2979"
"ASV_2980"	16.0852235625133	7.86487497686773	1	"ASV_2980"	23.950098539381	"ASV_2980"
"ASV_2983"	-12.9112869181629	7.68773350856391	1	"ASV_2983"	-5.22355340959901	"ASV_2983"
"ASV_2986"	0	0	0	"ASV_2986"	0	"ASV_2986"
"ASV_2987"	16.4150297772145	7.86487520520505	1	"ASV_2987"	24.2799049824195	"ASV_2987"
"ASV_3002"	0	0	0	"ASV_3002"	0	"ASV_3002"
"ASV_3003"	0	0	0	"ASV_3003"	0	"ASV_3003"
"ASV_3005"	-16.4799906333696	7.68775196207594	1	"ASV_3005"	-8.79223867129369	"ASV_3005"
"ASV_3007"	16.3205548755418	7.86487514729846	1	"ASV_3007"	24.1854300228403	"ASV_3007"
"ASV_3013"	2.15050490120437	8.98325141253835	-1144.4592810844	"ASV_3013"	11.1337563137427	"ASV_3013"
"ASV_3018"	0	0	0	"ASV_3018"	0	"ASV_3018"
"ASV_3028"	0	0	0	"ASV_3028"	0	"ASV_3028"
"ASV_3035"	-16.5508578387908	3.63290837124966	1	"ASV_3035"	-12.9179494675411	"ASV_3035"
"ASV_3037"	-15.8198651178613	7.6877514615134	1	"ASV_3037"	-8.13211365634786	"ASV_3037"
"ASV_3038"	14.7841144879473	7.86487280403221	1	"ASV_3038"	22.6489872919795	"ASV_3038"
"ASV_3039"	0	0	0	"ASV_3039"	0	"ASV_3039"
"ASV_3042"	0	0	0	"ASV_3042"	0	"ASV_3042"
"ASV_3045"	0	0	0	"ASV_3045"	0	"ASV_3045"
"ASV_3046"	0	0	0	"ASV_3046"	0	"ASV_3046"
"ASV_3047"	0	0	0	"ASV_3047"	0	"ASV_3047"
"ASV_3048"	0	0	0	"ASV_3048"	0	"ASV_3048"
"ASV_3049"	0	0	0	"ASV_3049"	0	"ASV_3049"
"ASV_3051"	0	0	0	"ASV_3051"	0	"ASV_3051"
"ASV_3052"	-15.4468051286425	7.68775099310744	1	"ASV_3052"	-7.75905413553503	"ASV_3052"
"ASV_3056"	-15.0936964695504	7.68775035605376	1	"ASV_3056"	-7.40594611349669	"ASV_3056"
"ASV_3057"	-16.1923085828402	7.68775178362901	1	"ASV_3057"	-8.50455679921115	"ASV_3057"
"ASV_3058"	13.4867972509891	7.86486486391397	1	"ASV_3058"	21.3516621149031	"ASV_3058"
"ASV_3064"	-4.42411806965912	8.69216034272053	-545.45052946326	"ASV_3064"	4.2680422730614	"ASV_3064"
"ASV_3065"	0	0	0	"ASV_3065"	0	"ASV_3065"
"ASV_3067"	14.9158900881594	7.86487317264212	1	"ASV_3067"	22.7807632608015	"ASV_3067"
"ASV_3068"	16.1400062828843	7.86487502019587	1	"ASV_3068"	24.0048813030802	"ASV_3068"
"ASV_3072"	16.1400062828843	7.86487502019587	1	"ASV_3072"	24.0048813030802	"ASV_3072"
"ASV_3075"	15.4772614886907	7.86487429683506	1	"ASV_3075"	23.3421357855258	"ASV_3075"
"ASV_3078"	14.7841144879473	7.86487280403221	1	"ASV_3078"	22.6489872919795	"ASV_3078"
"ASV_3080"	-15.0936964695504	7.68775035605376	1	"ASV_3080"	-7.40594611349669	"ASV_3080"
"ASV_3081"	0	0	0	"ASV_3081"	0	"ASV_3081"
"ASV_3082"	13.4867972509891	7.86486486391397	1	"ASV_3082"	21.3516621149031	"ASV_3082"
"ASV_3083"	-16.1399522167998	7.68775174526206	1	"ASV_3083"	-8.45220047153775	"ASV_3083"
"ASV_3086"	-16.1923085828402	7.68775178362901	1	"ASV_3086"	-8.50455679921115	"ASV_3086"
"ASV_3090"	16.3205548755418	7.86487514729846	1	"ASV_3090"	24.1854300228403	"ASV_3090"
"ASV_3097"	-16.9344534207798	3.88543757479484	1	"ASV_3097"	-13.0490158459849	"ASV_3097"
"ASV_3100"	-16.7886578552112	7.68775210424903	1	"ASV_3100"	-9.1009057509622	"ASV_3100"
"ASV_3102"	15.446859195008	7.86487425075346	1	"ASV_3102"	23.3117334457615	"ASV_3102"
"ASV_3103"	-16.7478291283082	4.00010165163319	1	"ASV_3103"	-12.747727476675	"ASV_3103"
"ASV_3106"	0	0	0	"ASV_3106"	0	"ASV_3106"
"ASV_3107"	-16.4438323991841	3.90625911020319	1	"ASV_3107"	-12.5375732889809	"ASV_3107"
"ASV_3111"	16.1400062828843	7.86487502019587	1	"ASV_3111"	24.0048813030802	"ASV_3111"
"ASV_3112"	16.1400062828843	7.86487502019587	1	"ASV_3112"	24.0048813030802	"ASV_3112"
"ASV_3116"	0	0	0	"ASV_3116"	0	"ASV_3116"
"ASV_3118"	0.334344520251443	10.9980810170424	-28406.3628278008	"ASV_3118"	11.3324255372938	"ASV_3118"
"ASV_3123"	0	0	0	"ASV_3123"	0	"ASV_3123"
"ASV_3124"	-15.7868435185766	7.68775142673515	1	"ASV_3124"	-8.09909209184144	"ASV_3124"
"ASV_3126"	-17.6504140276195	3.26209041152736	1	"ASV_3126"	-14.3883236160922	"ASV_3126"
"ASV_3128"	0	0	0	"ASV_3128"	0	"ASV_3128"
"ASV_3134"	-14.7536581328877	7.68774948879861	1	"ASV_3134"	-7.06590864408909	"ASV_3134"
"ASV_3137"	13.4867972509891	7.86486486391397	1	"ASV_3137"	21.3516621149031	"ASV_3137"
"ASV_3138"	16.1400062828843	7.86487502019587	1	"ASV_3138"	24.0048813030802	"ASV_3138"
"ASV_3139"	-14.7536581328877	7.68774948879861	1	"ASV_3139"	-7.06590864408909	"ASV_3139"
"ASV_3141"	-15.7868435185766	7.68775142673515	1	"ASV_3141"	-8.09909209184144	"ASV_3141"
"ASV_3143"	0	0	0	"ASV_3143"	0	"ASV_3143"
"ASV_3144"	0	0	0	"ASV_3144"	0	"ASV_3144"
"ASV_3147"	-15.9862103552904	7.6877516202616	1	"ASV_3147"	-8.2984587350288	"ASV_3147"
"ASV_3153"	-0.508948866599669	10.9980804088646	-10316.9994357372	"ASV_3153"	10.4891315422649	"ASV_3153"
"ASV_3157"	0	0	0	"ASV_3157"	0	"ASV_3157"
"ASV_3162"	-15.7868435185766	7.68775142673515	1	"ASV_3162"	-8.09909209184144	"ASV_3162"
"ASV_3170"	14.5854086622803	7.86487214772708	1	"ASV_3170"	22.4502808100074	"ASV_3170"
"ASV_3171"	17.279659353614	5.6632373980411	1	"ASV_3171"	22.9428967516551	"ASV_3171"
"ASV_3174"	17.1027199857655	7.86487549582276	1	"ASV_3174"	24.9675954815882	"ASV_3174"
"ASV_3175"	0	0	0	"ASV_3175"	0	"ASV_3175"
"ASV_3180"	-0.260893368062312	6.58247172103975	-385.554802932833	"ASV_3180"	6.32157835297744	"ASV_3180"
"ASV_3181"	0	0	0	"ASV_3181"	0	"ASV_3181"
"ASV_3184"	0	0	0	"ASV_3184"	0	"ASV_3184"
"ASV_3185"	15.446859195008	7.86487425075346	1	"ASV_3185"	23.3117334457615	"ASV_3185"
"ASV_3186"	16.1400062828843	7.86487502019587	1	"ASV_3186"	24.0048813030802	"ASV_3186"
"ASV_3190"	0	0	0	"ASV_3190"	0	"ASV_3190"
"ASV_3197"	-11.6402989705338	7.68768481407673	1	"ASV_3197"	-3.95261415645707	"ASV_3197"
"ASV_3198"	-16.2754792617367	5.60016348395754	1	"ASV_3198"	-10.6753157777792	"ASV_3198"
"ASV_3200"	-17.364339830944	7.68775227633022	1	"ASV_3200"	-9.67658755461381	"ASV_3200"
"ASV_3201"	0	0	0	"ASV_3201"	0	"ASV_3201"
"ASV_3203"	0	0	0	"ASV_3203"	0	"ASV_3203"
"ASV_3204"	0	0	0	"ASV_3204"	0	"ASV_3204"
"ASV_3207"	-16.1923085828402	7.68775178362901	1	"ASV_3207"	-8.50455679921115	"ASV_3207"
"ASV_3217"	-15.0936964695504	7.68775035605376	1	"ASV_3217"	-7.40594611349669	"ASV_3217"
"ASV_3218"	-12.9112869181629	7.68773350856391	1	"ASV_3218"	-5.22355340959901	"ASV_3218"
"ASV_3219"	13.5073710830835	7.86486508640144	1	"ASV_3219"	21.372236169485	"ASV_3219"
"ASV_3220"	-15.0936964695504	7.68775035605376	1	"ASV_3220"	-7.40594611349669	"ASV_3220"
"ASV_3222"	15.446859195008	7.86487425075346	1	"ASV_3222"	23.3117334457615	"ASV_3222"
"ASV_3223"	0	0	0	"ASV_3223"	0	"ASV_3223"
"ASV_3224"	-14.7536581328877	7.68774948879861	1	"ASV_3224"	-7.06590864408909	"ASV_3224"
"ASV_3228"	-15.0936964695504	7.68775035605376	1	"ASV_3228"	-7.40594611349669	"ASV_3228"
"ASV_3229"	16.7783706941218	7.86487538325306	1	"ASV_3229"	24.6432460773749	"ASV_3229"
"ASV_3232"	-15.1267180645626	7.68775042561023	1	"ASV_3232"	-7.43896763895235	"ASV_3232"
"ASV_3239"	14.7841144879473	7.86487280403221	1	"ASV_3239"	22.6489872919795	"ASV_3239"
"ASV_3240"	0	0	0	"ASV_3240"	0	"ASV_3240"
"ASV_3243"	0	0	0	"ASV_3243"	0	"ASV_3243"
"ASV_3246"	-14.7536581328877	7.68774948879861	1	"ASV_3246"	-7.06590864408909	"ASV_3246"
"ASV_3249"	17.4191671126277	7.86487557552509	1	"ASV_3249"	25.2840426881527	"ASV_3249"
"ASV_3261"	-15.6312084777118	3.94280597549265	1	"ASV_3261"	-11.6884025022192	"ASV_3261"
"ASV_3262"	-15.1267180645626	7.68775042561023	1	"ASV_3262"	-7.43896763895235	"ASV_3262"
"ASV_3267"	0	0	0	"ASV_3267"	0	"ASV_3267"
"ASV_3268"	-16.6818614543849	3.9337248341244	1	"ASV_3268"	-12.7481366202605	"ASV_3268"
"ASV_3270"	0	0	0	"ASV_3270"	0	"ASV_3270"
"ASV_3271"	-14.7536581328877	7.68774948879861	1	"ASV_3271"	-7.06590864408909	"ASV_3271"
"ASV_3273"	0	0	0	"ASV_3273"	0	"ASV_3273"
"ASV_3275"	16.3205548755418	7.86487514729846	1	"ASV_3275"	24.1854300228403	"ASV_3275"
"ASV_3277"	15.446859195008	7.86487425075346	1	"ASV_3277"	23.3117334457615	"ASV_3277"
"ASV_3279"	15.446859195008	7.86487425075346	1	"ASV_3279"	23.3117334457615	"ASV_3279"
"ASV_3281"	15.446859195008	7.86487425075346	1	"ASV_3281"	23.3117334457615	"ASV_3281"
"ASV_3286"	16.1704085793424	7.86487504323668	1	"ASV_3286"	24.0352836225791	"ASV_3286"
"ASV_3293"	0	0	0	"ASV_3293"	0	"ASV_3293"
"ASV_3298"	17.3904020493693	7.86487556927667	1	"ASV_3298"	25.255277618646	"ASV_3298"
"ASV_3306"	0	0	0	"ASV_3306"	0	"ASV_3306"
"ASV_3310"	18.5763575239341	7.864875722328	1	"ASV_3310"	26.4412332462621	"ASV_3310"
"ASV_3311"	-16.1132687602318	7.6877517249218	1	"ASV_3311"	-8.42551703530998	"ASV_3311"
"ASV_3312"	-17.9056382850976	7.68775236874616	1	"ASV_3312"	-10.2178859163514	"ASV_3312"
"ASV_3316"	16.3021842128553	7.8648751353892	1	"ASV_3316"	24.1670593482445	"ASV_3316"
"ASV_3317"	-15.1836046301912	7.6877505401786	1	"ASV_3317"	-7.4958540900126	"ASV_3317"
"ASV_3319"	0	0	0	"ASV_3319"	0	"ASV_3319"
"ASV_3322"	13.4867972509891	7.86486486391397	1	"ASV_3322"	21.3516621149031	"ASV_3322"
"ASV_3324"	0	0	0	"ASV_3324"	0	"ASV_3324"
"ASV_3327"	15.446859195008	7.86487425075346	1	"ASV_3327"	23.3117334457615	"ASV_3327"
"ASV_3330"	0.693201062120332	10.9980788860004	-7949.38232174184	"ASV_3330"	11.6912799481208	"ASV_3330"
"ASV_3332"	0.693201062120332	10.9980788860004	-8091.33557748723	"ASV_3332"	11.6912799481208	"ASV_3332"
"ASV_3336"	0	0	0	"ASV_3336"	0	"ASV_3336"
"ASV_3337"	-15.0936964695504	7.68775035605376	1	"ASV_3337"	-7.40594611349669	"ASV_3337"
"ASV_3340"	-16.8820109588159	3.86054178556201	1	"ASV_3340"	-13.0214691732539	"ASV_3340"
"ASV_3343"	0	0	0	"ASV_3343"	0	"ASV_3343"
"ASV_3345"	0	0	0	"ASV_3345"	0	"ASV_3345"
"ASV_3350"	13.4867972509891	7.86486486391397	1	"ASV_3350"	21.3516621149031	"ASV_3350"
"ASV_3351"	-15.0936964695504	7.68775035605376	1	"ASV_3351"	-7.40594611349669	"ASV_3351"
"ASV_3352"	-16.1923085828402	7.68775178362901	1	"ASV_3352"	-8.50455679921115	"ASV_3352"
"ASV_3354"	14.2005176190108	7.86487043801648	1	"ASV_3354"	22.0653880570273	"ASV_3354"
"ASV_3355"	14.6059825122413	7.86487222188969	1	"ASV_3355"	22.470854734131	"ASV_3355"
"ASV_3356"	16.0852235625133	7.86487497686773	1	"ASV_3356"	23.950098539381	"ASV_3356"
"ASV_3361"	-16.0309023531797	7.68775165860032	1	"ASV_3361"	-8.34315069457936	"ASV_3361"
"ASV_3364"	16.8847679581362	7.86487542427059	1	"ASV_3364"	24.7496433824068	"ASV_3364"
"ASV_3365"	0	0	0	"ASV_3365"	0	"ASV_3365"
"ASV_3370"	0	0	0	"ASV_3370"	0	"ASV_3370"
"ASV_3375"	16.5454713600979	7.86487527667671	1	"ASV_3375"	24.4103466367746	"ASV_3375"
"ASV_3377"	0	0	0	"ASV_3377"	0	"ASV_3377"
"ASV_3380"	0	0	0	"ASV_3380"	0	"ASV_3380"
"ASV_3389"	-15.9862103552904	7.6877516202616	1	"ASV_3389"	-8.2984587350288	"ASV_3389"
"ASV_3392"	0	0	0	"ASV_3392"	0	"ASV_3392"
"ASV_3394"	0	0	0	"ASV_3394"	0	"ASV_3394"
"ASV_3396"	-15.4468051286425	7.68775099310744	1	"ASV_3396"	-7.75905413553503	"ASV_3396"
"ASV_3398"	-15.4468051286425	7.68775099310744	1	"ASV_3398"	-7.75905413553503	"ASV_3398"
"ASV_3401"	-15.6312084777118	3.94280597549265	1	"ASV_3401"	-11.6884025022192	"ASV_3401"
"ASV_3405"	16.0852235625133	7.86487497686773	1	"ASV_3405"	23.950098539381	"ASV_3405"
"ASV_3419"	0	0	0	"ASV_3419"	0	"ASV_3419"
"ASV_3420"	17.0574778834802	7.86487548222464	1	"ASV_3420"	24.9223533657048	"ASV_3420"
"ASV_3423"	-0.818868401589092	10.9980805254258	-7068.75423781233	"ASV_3423"	10.1792121238367	"ASV_3423"
"ASV_3434"	0	0	0	"ASV_3434"	0	"ASV_3434"
"ASV_3436"	0	0	0	"ASV_3436"	0	"ASV_3436"
"ASV_3439"	0	0	0	"ASV_3439"	0	"ASV_3439"
"ASV_3440"	0	0	0	"ASV_3440"	0	"ASV_3440"
"ASV_3443"	-15.4468051286425	7.68775099310744	1	"ASV_3443"	-7.75905413553503	"ASV_3443"
"ASV_3444"	-15.8522701751489	7.68775149454384	1	"ASV_3444"	-8.16451868060506	"ASV_3444"
"ASV_3446"	-14.7536581328877	7.68774948879861	1	"ASV_3446"	-7.06590864408909	"ASV_3446"
"ASV_3447"	-15.0936964695504	7.68775035605376	1	"ASV_3447"	-7.40594611349669	"ASV_3447"
"ASV_3449"	-15.0936964695504	7.68775035605376	1	"ASV_3449"	-7.40594611349669	"ASV_3449"
"ASV_3455"	17.6600668042218	7.86487562136238	1	"ASV_3455"	25.5249424255842	"ASV_3455"
"ASV_3456"	15.8047150075591	7.86487471369025	1	"ASV_3456"	23.6695897212494	"ASV_3456"
"ASV_3460"	-15.1969781707097	7.68775056617955	1	"ASV_3460"	-7.5092276045302	"ASV_3460"
"ASV_3463"	15.446859195008	7.86487425075346	1	"ASV_3463"	23.3117334457615	"ASV_3463"
"ASV_3464"	15.446859195008	7.86487425075346	1	"ASV_3464"	23.3117334457615	"ASV_3464"
"ASV_3470"	0	0	0	"ASV_3470"	0	"ASV_3470"
"ASV_3472"	-11.6402989705338	7.68768481407673	1	"ASV_3472"	-3.95261415645707	"ASV_3472"
"ASV_3477"	0	0	0	"ASV_3477"	0	"ASV_3477"
"ASV_3480"	0	0	0	"ASV_3480"	0	"ASV_3480"
"ASV_3483"	0	0	0	"ASV_3483"	0	"ASV_3483"
"ASV_3484"	0	0	0	"ASV_3484"	0	"ASV_3484"
"ASV_3485"	0	0	0	"ASV_3485"	0	"ASV_3485"
"ASV_3488"	-15.6312084777118	3.94280597549265	1	"ASV_3488"	-11.6884025022192	"ASV_3488"
"ASV_3489"	-15.7868435185766	7.68775142673515	1	"ASV_3489"	-8.09909209184144	"ASV_3489"
"ASV_3492"	-15.0936964695504	7.68775035605376	1	"ASV_3492"	-7.40594611349669	"ASV_3492"
"ASV_3493"	13.4867972509891	7.86486486391397	1	"ASV_3493"	21.3516621149031	"ASV_3493"
"ASV_3494"	13.4867972509891	7.86486486391397	1	"ASV_3494"	21.3516621149031	"ASV_3494"
"ASV_3497"	16.7783706941218	7.86487538325306	1	"ASV_3497"	24.6432460773749	"ASV_3497"
"ASV_3505"	-15.7868435185766	7.68775142673515	1	"ASV_3505"	-8.09909209184144	"ASV_3505"
"ASV_3516"	0	0	0	"ASV_3516"	0	"ASV_3516"
"ASV_3518"	0	0	0	"ASV_3518"	0	"ASV_3518"
"ASV_3522"	0	0	0	"ASV_3522"	0	"ASV_3522"
"ASV_3523"	-15.9862103552904	7.6877516202616	1	"ASV_3523"	-8.2984587350288	"ASV_3523"
"ASV_3525"	-16.6793574819709	7.68775205883918	1	"ASV_3525"	-8.99160542313168	"ASV_3525"
"ASV_3530"	3.83696251815694	10.9980337108777	-3196.38255704015	"ASV_3530"	14.8349962290347	"ASV_3530"
"ASV_3533"	0	0	0	"ASV_3533"	0	"ASV_3533"
"ASV_3537"	0	0	0	"ASV_3537"	0	"ASV_3537"
"ASV_3543"	-14.7536581328877	7.68774948879861	1	"ASV_3543"	-7.06590864408909	"ASV_3543"
"ASV_3545"	-15.0936964695504	7.68775035605376	1	"ASV_3545"	-7.40594611349669	"ASV_3545"
"ASV_3546"	-15.0936964695504	7.68775035605376	1	"ASV_3546"	-7.40594611349669	"ASV_3546"
"ASV_3548"	-5.02365366181056	10.9980743873778	-2706.80425881244	"ASV_3548"	5.97442072556724	"ASV_3548"
"ASV_3556"	-18.5310247448941	7.68775242857099	1	"ASV_3556"	-10.8432723163231	"ASV_3556"
"ASV_3557"	0	0	0	"ASV_3557"	0	"ASV_3557"
"ASV_3564"	-16.5491771981594	4.45954717761231	1	"ASV_3564"	-12.0896300205471	"ASV_3564"
"ASV_3566"	0	0	0	"ASV_3566"	0	"ASV_3566"
"ASV_3567"	-14.5038312274033	7.68774863494321	1	"ASV_3567"	-6.81608259246008	"ASV_3567"
"ASV_3568"	16.1400062828843	7.86487502019587	1	"ASV_3568"	24.0048813030802	"ASV_3568"
"ASV_3569"	15.446859195008	7.86487425075346	1	"ASV_3569"	23.3117334457615	"ASV_3569"
"ASV_3573"	0	0	0	"ASV_3573"	0	"ASV_3573"
"ASV_3581"	16.0852235625133	7.86487497686773	1	"ASV_3581"	23.950098539381	"ASV_3581"
"ASV_3585"	-15.8034906076694	3.88197285821918	1	"ASV_3585"	-11.9215177494502	"ASV_3585"
"ASV_3589"	15.4772614886907	7.86487429683506	1	"ASV_3589"	23.3421357855258	"ASV_3589"
"ASV_3592"	0	0	0	"ASV_3592"	0	"ASV_3592"
"ASV_3595"	0	0	0	"ASV_3595"	0	"ASV_3595"
"ASV_3596"	0	0	0	"ASV_3596"	0	"ASV_3596"
"ASV_3598"	0	0	0	"ASV_3598"	0	"ASV_3598"
"ASV_3599"	0	0	0	"ASV_3599"	0	"ASV_3599"
"ASV_3600"	0	0	0	"ASV_3600"	0	"ASV_3600"
"ASV_3605"	-14.7536581328877	7.68774948879861	1	"ASV_3605"	-7.06590864408909	"ASV_3605"
"ASV_3623"	18.0655319055734	7.86487567745439	1	"ASV_3623"	25.9304075830278	"ASV_3623"
"ASV_3624"	17.8243950632564	5.17043447546665	1	"ASV_3624"	22.994829538723	"ASV_3624"
"ASV_3627"	17.2568706605367	7.86487553779643	1	"ASV_3627"	25.1217461983332	"ASV_3627"
"ASV_3628"	17.2568706605367	7.86487553779643	1	"ASV_3628"	25.1217461983332	"ASV_3628"
"ASV_3629"	0	0	0	"ASV_3629"	0	"ASV_3629"
"ASV_3632"	1.33156542962555	10.9980794052545	-5336.35234453728	"ASV_3632"	12.3296448348801	"ASV_3632"
"ASV_3635"	15.446859195008	7.86487425075346	1	"ASV_3635"	23.3117334457615	"ASV_3635"
"ASV_3637"	0	0	0	"ASV_3637"	0	"ASV_3637"
"ASV_3638"	15.446859195008	7.86487425075346	1	"ASV_3638"	23.3117334457615	"ASV_3638"
"ASV_3650"	0	0	0	"ASV_3650"	0	"ASV_3650"
"ASV_3652"	-15.9862103552904	7.6877516202616	1	"ASV_3652"	-8.2984587350288	"ASV_3652"
"ASV_3656"	-15.1568689431625	5.48266453953896	1	"ASV_3656"	-9.67420440362357	"ASV_3656"
"ASV_3658"	0	0	0	"ASV_3658"	0	"ASV_3658"
"ASV_3667"	0	0	0	"ASV_3667"	0	"ASV_3667"
"ASV_3669"	0	0	0	"ASV_3669"	0	"ASV_3669"
"ASV_3670"	-14.7536581328877	7.68774948879861	1	"ASV_3670"	-7.06590864408909	"ASV_3670"
"ASV_3672"	-14.7536581328877	7.68774948879861	1	"ASV_3672"	-7.06590864408909	"ASV_3672"
"ASV_3676"	-16.1923085828402	7.68775178362901	1	"ASV_3676"	-8.50455679921115	"ASV_3676"
"ASV_3680"	-15.0936964695504	7.68775035605376	1	"ASV_3680"	-7.40594611349669	"ASV_3680"
"ASV_3682"	-15.7868435185766	7.68775142673515	1	"ASV_3682"	-8.09909209184144	"ASV_3682"
"ASV_3683"	-15.7868435185766	7.68775142673515	1	"ASV_3683"	-8.09909209184144	"ASV_3683"
"ASV_3684"	-15.7868435185766	7.68775142673515	1	"ASV_3684"	-8.09909209184144	"ASV_3684"
"ASV_3695"	-1.26522602137713	10.9980807341896	-5541.99522070541	"ASV_3695"	9.73285471281243	"ASV_3695"
"ASV_3703"	-16.8947718830316	3.8909350913032	1	"ASV_3703"	-13.0038367917284	"ASV_3703"
"ASV_3704"	0	0	0	"ASV_3704"	0	"ASV_3704"
"ASV_3709"	16.5454713600979	7.86487527667671	1	"ASV_3709"	24.4103466367746	"ASV_3709"
"ASV_3712"	15.446859195008	7.86487425075346	1	"ASV_3712"	23.3117334457615	"ASV_3712"
"ASV_3713"	15.446859195008	7.86487425075346	1	"ASV_3713"	23.3117334457615	"ASV_3713"
"ASV_3719"	-15.0936964695504	7.68775035605376	1	"ASV_3719"	-7.40594611349669	"ASV_3719"
"ASV_3721"	0	0	0	"ASV_3721"	0	"ASV_3721"
"ASV_3727"	0	0	0	"ASV_3727"	0	"ASV_3727"
"ASV_3728"	16.678432789098	4.32437921646354	1	"ASV_3728"	21.0028120055616	"ASV_3728"
"ASV_3737"	0	0	0	"ASV_3737"	0	"ASV_3737"
"ASV_3740"	16.2422122675472	7.86487509495217	1	"ASV_3740"	24.1070873624994	"ASV_3740"
"ASV_3741"	0	0	0	"ASV_3741"	0	"ASV_3741"
"ASV_3743"	0	0	0	"ASV_3743"	0	"ASV_3743"
"ASV_3748"	-15.4468051286425	7.68775099310744	1	"ASV_3748"	-7.75905413553503	"ASV_3748"
"ASV_3749"	-15.4468051286425	7.68775099310744	1	"ASV_3749"	-7.75905413553503	"ASV_3749"
"ASV_3753"	-15.7868435185766	7.68775142673515	1	"ASV_3753"	-8.09909209184144	"ASV_3753"
"ASV_3756"	2.66501415060467	8.86800236802674	-921.434252509789	"ASV_3756"	11.5330165186314	"ASV_3756"
"ASV_3776"	0	0	0	"ASV_3776"	0	"ASV_3776"
"ASV_3779"	16.1400062828843	7.86487502019587	1	"ASV_3779"	24.0048813030802	"ASV_3779"
"ASV_3783"	16.5454713600979	7.86487527667671	1	"ASV_3783"	24.4103466367746	"ASV_3783"
"ASV_3790"	15.446859195008	7.86487425075346	1	"ASV_3790"	23.3117334457615	"ASV_3790"
"ASV_3795"	0	0	0	"ASV_3795"	0	"ASV_3795"
"ASV_3798"	0	0	0	"ASV_3798"	0	"ASV_3798"
"ASV_3801"	-15.9862103552904	7.6877516202616	1	"ASV_3801"	-8.2984587350288	"ASV_3801"
"ASV_3802"	-15.9862103552904	7.6877516202616	1	"ASV_3802"	-8.2984587350288	"ASV_3802"
"ASV_3806"	-11.6402989705338	7.68768481407673	1	"ASV_3806"	-3.95261415645707	"ASV_3806"
"ASV_3822"	0	0	0	"ASV_3822"	0	"ASV_3822"
"ASV_3825"	-15.4468051286425	7.68775099310744	1	"ASV_3825"	-7.75905413553503	"ASV_3825"
"ASV_3827"	-15.4468051286425	7.68775099310744	1	"ASV_3827"	-7.75905413553503	"ASV_3827"
"ASV_3828"	-15.8522701751489	7.68775149454384	1	"ASV_3828"	-8.16451868060506	"ASV_3828"
"ASV_3834"	-16.1923085828402	7.68775178362901	1	"ASV_3834"	-8.50455679921115	"ASV_3834"
"ASV_3837"	14.6059825122413	7.86487222188969	1	"ASV_3837"	22.470854734131	"ASV_3837"
"ASV_3841"	16.7783706941218	7.86487538325306	1	"ASV_3841"	24.6432460773749	"ASV_3841"
"ASV_3851"	16.4199672397553	7.86487520808355	1	"ASV_3851"	24.2848424478388	"ASV_3851"
"ASV_3853"	-14.3776221925004	7.68774811536597	1	"ASV_3853"	-6.68987407713447	"ASV_3853"
"ASV_3862"	-1.41932288931339	8.86799976472029	-1190.88400920271	"ASV_3862"	7.4486768754069	"ASV_3862"
"ASV_3866"	0	0	0	"ASV_3866"	0	"ASV_3866"
"ASV_3867"	16.1400062828843	7.86487502019587	1	"ASV_3867"	24.0048813030802	"ASV_3867"
"ASV_3869"	16.1400062828843	7.86487502019587	1	"ASV_3869"	24.0048813030802	"ASV_3869"
"ASV_3873"	15.446859195008	7.86487425075346	1	"ASV_3873"	23.3117334457615	"ASV_3873"
"ASV_3875"	16.1400062828843	7.86487502019587	1	"ASV_3875"	24.0048813030802	"ASV_3875"
"ASV_3880"	0	0	0	"ASV_3880"	0	"ASV_3880"
"ASV_3881"	-15.8198651178613	7.6877514615134	1	"ASV_3881"	-8.13211365634786	"ASV_3881"
"ASV_3895"	0	0	0	"ASV_3895"	0	"ASV_3895"
"ASV_3898"	0.0304563550596107	10.9980778514306	-151639.494271441	"ASV_3898"	11.0285342064902	"ASV_3898"
"ASV_3901"	14.7841144879473	7.86487280403221	1	"ASV_3901"	22.6489872919795	"ASV_3901"
"ASV_3903"	15.88272653686	7.86487479443612	1	"ASV_3903"	23.7476013312962	"ASV_3903"
"ASV_3904"	0	0	0	"ASV_3904"	0	"ASV_3904"
"ASV_3906"	0	0	0	"ASV_3906"	0	"ASV_3906"
"ASV_3918"	-16.1923085828402	7.68775178362901	1	"ASV_3918"	-8.50455679921115	"ASV_3918"
"ASV_3919"	-15.7868435185766	7.68775142673515	1	"ASV_3919"	-8.09909209184144	"ASV_3919"
"ASV_3920"	-15.0936964695504	7.68775035605376	1	"ASV_3920"	-7.40594611349669	"ASV_3920"
"ASV_3933"	13.4867972509891	7.86486486391397	1	"ASV_3933"	21.3516621149031	"ASV_3933"
