"crrelRR"	"crrelerr_R"	"crrelSig_adjust_R"	"crrelICl_R"	"crrelICu_R"
"ASV_4622"	0	0	0	0	0
"ASV_4623"	0	0	0	0	0
"ASV_4624"	0	0	0	0	0
"ASV_4625"	0	0	0	0	0
"ASV_4626"	0	0	0	0	0
"ASV_4627"	0	0	0	0	0
"ASV_4628"	0	0	0	0	0
"ASV_4629"	0	0	0	0	0
"ASV_4630"	0	0	0	0	0
"ASV_4631"	0	0	0	0	0
"ASV_4632"	0	0	0	0	0
"ASV_4633"	0	0	0	0	0
"ASV_4634"	0	0	0	0	0
"ASV_4635"	0	0	0	0	0
"ASV_4636"	0	0	0	0	0
"ASV_4637"	0	0	0	0	0
"ASV_4638"	0	0	0	0	0
"ASV_4639"	0	0	0	0	0
"ASV_4640"	0	0	0	0	0
"ASV_4641"	0	0	0	0	0
"ASV_4642"	0	0	0	0	0
"ASV_4643"	0	0	0	0	0
"ASV_4644"	0	0	0	0	0
"ASV_4645"	0	0	0	0	0
"ASV_4646"	0	0	0	0	0
"ASV_4647"	0	0	0	0	0
"ASV_4648"	0	0	0	0	0
"ASV_4649"	0	0	0	0	0
"ASV_4650"	0	0	0	0	0
"ASV_4651"	0	0	0	0	0
"ASV_4652"	0	0	0	0	0
"ASV_4653"	0	0	0	0	0
"ASV_4654"	0	0	0	0	0
"ASV_4655"	0	0	0	0	0
"ASV_4656"	0	0	0	0	0
"ASV_4657"	0	0	0	0	0
"ASV_4658"	0	0	0	0	0
"ASV_4659"	0	0	0	0	0
"ASV_4660"	0	0	0	0	0
"ASV_4661"	0	0	0	0	0
"ASV_4662"	0	0	0	0	0
"ASV_4663"	0	0	0	0	0
"ASV_4664"	0	0	0	0	0
"ASV_4665"	0	0	0	0	0
"ASV_4666"	0	0	0	0	0
"ASV_4667"	0	0	0	0	0
"ASV_4668"	0	0	0	0	0
"ASV_4669"	0	0	0	0	0
"ASV_4670"	0	0	0	0	0
"ASV_4671"	0	0	0	0	0
"ASV_4672"	0	0	0	0	0
"ASV_4673"	0	0	0	0	0
"ASV_4674"	0	0	0	0	0
"ASV_4675"	0	0	0	0	0
"ASV_4676"	0	0	0	0	0
"ASV_4677"	0	0	0	0	0
"ASV_4678"	0	0	0	0	0
"ASV_4679"	0	0	0	0	0
"ASV_4680"	0	0	0	0	0
"ASV_4681"	0	0	0	0	0
"ASV_4682"	0	0	0	0	0
"ASV_4683"	0	0	0	0	0
"ASV_4684"	0	0	0	0	0
"ASV_4685"	0	0	0	0	0
"ASV_4686"	0	0	0	0	0
"ASV_4687"	0	0	0	0	0
"ASV_4688"	0	0	0	0	0
"ASV_4689"	0	0	0	0	0
"ASV_4690"	0	0	0	0	0
"ASV_4691"	17.5440001490163	5.03677033272139	1	12.5072298162949	22.5807704817377
"ASV_4692"	17.5440001490163	5.03677033272139	1	12.5072298162949	22.5807704817377
"ASV_4693"	17.5440001490163	5.03677033272139	1	12.5072298162949	22.5807704817377
"ASV_4694"	17.5440001490163	5.03677033272139	1	12.5072298162949	22.5807704817377
"ASV_4695"	17.5440001490163	5.03677033272139	1	12.5072298162949	22.5807704817377
"ASV_4696"	0	0	0	0	0
"ASV_4697"	0	0	0	0	0
"ASV_4698"	0	0	0	0	0
"ASV_4699"	0	0	0	0	0
"ASV_4700"	0	0	0	0	0
"ASV_4701"	0	0	0	0	0
"ASV_4702"	0	0	0	0	0
"ASV_4703"	0	0	0	0	0
"ASV_4704"	0	0	0	0	0
"ASV_4705"	0	0	0	0	0
"ASV_4706"	0	0	0	0	0
"ASV_4707"	0	0	0	0	0
"ASV_4708"	0	0	0	0	0
"ASV_4709"	0	0	0	0	0
"ASV_4710"	0	0	0	0	0
"ASV_4711"	0	0	0	0	0
"ASV_4712"	0	0	0	0	0
"ASV_4713"	0	0	0	0	0
"ASV_4714"	0	0	0	0	0
"ASV_4715"	0	0	0	0	0
"ASV_4716"	0	0	0	0	0
"ASV_4717"	0	0	0	0	0
"ASV_4718"	0	0	0	0	0
"ASV_4719"	0	0	0	0	0
"ASV_4720"	0	0	0	0	0
"ASV_4721"	0	0	0	0	0
"ASV_4722"	0	0	0	0	0
"ASV_4723"	0	0	0	0	0
"ASV_4724"	0	0	0	0	0
"ASV_4725"	0	0	0	0	0
"ASV_4726"	0	0	0	0	0
"ASV_4727"	0	0	0	0	0
"ASV_4728"	0	0	0	0	0
"ASV_4729"	0	0	0	0	0
"ASV_4730"	0	0	0	0	0
"ASV_4731"	0	0	0	0	0
"ASV_4732"	0	0	0	0	0
"ASV_4733"	0	0	0	0	0
"ASV_4734"	0	0	0	0	0
"ASV_4735"	0	0	0	0	0
"ASV_4736"	0	0	0	0	0
"ASV_4737"	0	0	0	0	0
"ASV_4738"	0	0	0	0	0
"ASV_4739"	0	0	0	0	0
"ASV_4740"	0	0	0	0	0
"ASV_4741"	0	0	0	0	0
"ASV_4742"	0	0	0	0	0
"ASV_4743"	0	0	0	0	0
"ASV_4744"	0	0	0	0	0
"ASV_4745"	0	0	0	0	0
"ASV_4746"	0	0	0	0	0
"ASV_4747"	0	0	0	0	0
"ASV_4748"	0	0	0	0	0
"ASV_4749"	0	0	0	0	0
"ASV_4750"	0	0	0	0	0
"ASV_4751"	0	0	0	0	0
"ASV_4752"	0	0	0	0	0
"ASV_4753"	0	0	0	0	0
"ASV_4754"	0	0	0	0	0
"ASV_4755"	0	0	0	0	0
"ASV_4756"	0	0	0	0	0
"ASV_4757"	0	0	0	0	0
"ASV_4758"	0	0	0	0	0
"ASV_4759"	0	0	0	0	0
"ASV_4760"	0	0	0	0	0
"ASV_4761"	0	0	0	0	0
"ASV_4762"	0	0	0	0	0
"ASV_4763"	0	0	0	0	0
"ASV_4764"	0	0	0	0	0
"ASV_4765"	0	0	0	0	0
"ASV_4766"	0	0	0	0	0
"ASV_4767"	0	0	0	0	0
"ASV_4768"	0	0	0	0	0
"ASV_4769"	0	0	0	0	0
"ASV_4770"	0	0	0	0	0
"ASV_4771"	0	0	0	0	0
"ASV_4772"	0	0	0	0	0
"ASV_4773"	0	0	0	0	0
"ASV_4774"	0	0	0	0	0
"ASV_4775"	0	0	0	0	0
"ASV_4776"	0	0	0	0	0
"ASV_4777"	0	0	0	0	0
"ASV_4778"	0	0	0	0	0
"ASV_4779"	0	0	0	0	0
"ASV_4780"	0	0	0	0	0
"ASV_4781"	0	0	0	0	0
"ASV_4782"	0	0	0	0	0
"ASV_4783"	0	0	0	0	0
"ASV_4784"	0	0	0	0	0
"ASV_4785"	0	0	0	0	0
"ASV_4786"	0	0	0	0	0
"ASV_4787"	0	0	0	0	0
"ASV_4788"	0	0	0	0	0
"ASV_4789"	0	0	0	0	0
"ASV_4790"	0	0	0	0	0
"ASV_4791"	0	0	0	0	0
"ASV_4792"	0	0	0	0	0
"ASV_4793"	0	0	0	0	0
"ASV_4794"	0	0	0	0	0
"ASV_4795"	0	0	0	0	0
"ASV_4796"	0	0	0	0	0
"ASV_4797"	0	0	0	0	0
"ASV_4798"	0	0	0	0	0
"ASV_4799"	0	0	0	0	0
"ASV_4800"	0	0	0	0	0
"ASV_4801"	0	0	0	0	0
"ASV_4802"	0	0	0	0	0
"ASV_4803"	0	0	0	0	0
"ASV_4804"	0	0	0	0	0
"ASV_4805"	0	0	0	0	0
"ASV_4806"	0	0	0	0	0
"ASV_4807"	0	0	0	0	0
"ASV_4808"	0	0	0	0	0
"ASV_4809"	0	0	0	0	0
"ASV_4810"	0	0	0	0	0
"ASV_4811"	0	0	0	0	0
"ASV_4812"	0	0	0	0	0
"ASV_4813"	0	0	0	0	0
"ASV_4814"	0	0	0	0	0
"ASV_4815"	0	0	0	0	0
"ASV_4816"	0	0	0	0	0
"ASV_4817"	0	0	0	0	0
"ASV_4818"	0	0	0	0	0
"ASV_4819"	0	0	0	0	0
"ASV_4820"	0	0	0	0	0
"ASV_4821"	0	0	0	0	0
"ASV_4822"	0	0	0	0	0
"ASV_4823"	0	0	0	0	0
"ASV_4824"	0	0	0	0	0
"ASV_4825"	0	0	0	0	0
"ASV_4826"	0	0	0	0	0
"ASV_4827"	0	0	0	0	0
"ASV_4828"	0	0	0	0	0
"ASV_4829"	0	0	0	0	0
"ASV_4830"	0	0	0	0	0
"ASV_4831"	0	0	0	0	0
"ASV_4832"	0	0	0	0	0
"ASV_4833"	0	0	0	0	0
"ASV_4834"	0	0	0	0	0
"ASV_4835"	0	0	0	0	0
"ASV_4836"	0	0	0	0	0
"ASV_4837"	0	0	0	0	0
"ASV_4838"	0	0	0	0	0
"ASV_4839"	0	0	0	0	0
"ASV_4840"	0	0	0	0	0
"ASV_4841"	0	0	0	0	0
"ASV_4842"	0	0	0	0	0
"ASV_4843"	0	0	0	0	0
"ASV_4844"	0	0	0	0	0
"ASV_4845"	0	0	0	0	0
"ASV_4846"	0	0	0	0	0
"ASV_4847"	0	0	0	0	0
"ASV_4848"	0	0	0	0	0
"ASV_4849"	0	0	0	0	0
"ASV_4850"	0	0	0	0	0
"ASV_4851"	0	0	0	0	0
"ASV_4852"	0	0	0	0	0
"ASV_4853"	0	0	0	0	0
"ASV_4854"	0	0	0	0	0
"ASV_4855"	0	0	0	0	0
"ASV_4856"	0	0	0	0	0
"ASV_4857"	0	0	0	0	0
"ASV_4858"	0	0	0	0	0
"ASV_4859"	0	0	0	0	0
"ASV_4860"	0	0	0	0	0
"ASV_4861"	0	0	0	0	0
"ASV_4862"	0	0	0	0	0
"ASV_4863"	0	0	0	0	0
"ASV_4864"	0	0	0	0	0
"ASV_4865"	0	0	0	0	0
"ASV_4866"	0	0	0	0	0
"ASV_4867"	0	0	0	0	0
"ASV_4868"	0	0	0	0	0
"ASV_4869"	0	0	0	0	0
"ASV_4870"	0	0	0	0	0
"ASV_4871"	0	0	0	0	0
"ASV_4872"	0	0	0	0	0
"ASV_4873"	0	0	0	0	0
"ASV_4874"	0	0	0	0	0
"ASV_4875"	0	0	0	0	0
"ASV_4876"	0	0	0	0	0
"ASV_4877"	0	0	0	0	0
"ASV_4878"	0	0	0	0	0
"ASV_4879"	0	0	0	0	0
"ASV_4880"	0	0	0	0	0
"ASV_4881"	0	0	0	0	0
"ASV_4882"	0	0	0	0	0
"ASV_4883"	0	0	0	0	0
"ASV_4884"	0	0	0	0	0
"ASV_4885"	0	0	0	0	0
"ASV_4886"	0	0	0	0	0
"ASV_4887"	0	0	0	0	0
"ASV_4888"	0	0	0	0	0
"ASV_4889"	0	0	0	0	0
"ASV_4890"	0	0	0	0	0
"ASV_4891"	0	0	0	0	0
"ASV_4892"	0	0	0	0	0
"ASV_4893"	0	0	0	0	0
"ASV_4894"	0	0	0	0	0
"ASV_4895"	0	0	0	0	0
"ASV_4896"	0	0	0	0	0
"ASV_4897"	0	0	0	0	0
"ASV_4898"	0	0	0	0	0
"ASV_4899"	0	0	0	0	0
"ASV_4900"	0	0	0	0	0
"ASV_4901"	0	0	0	0	0
"ASV_4902"	0	0	0	0	0
"ASV_4903"	0	0	0	0	0
"ASV_4904"	0	0	0	0	0
"ASV_4905"	0	0	0	0	0
"ASV_4906"	0	0	0	0	0
"ASV_4907"	0	0	0	0	0
"ASV_4908"	0	0	0	0	0
"ASV_4909"	0	0	0	0	0
"ASV_4910"	0	0	0	0	0
"ASV_4911"	0	0	0	0	0
"ASV_4912"	0	0	0	0	0
"ASV_4913"	0	0	0	0	0
"ASV_4914"	0	0	0	0	0
"ASV_4915"	0	0	0	0	0
"ASV_4916"	0	0	0	0	0
"ASV_4917"	0	0	0	0	0
"ASV_4918"	0	0	0	0	0
"ASV_4919"	0	0	0	0	0
"ASV_4920"	0	0	0	0	0
"ASV_4921"	0	0	0	0	0
"ASV_4922"	0	0	0	0	0
"ASV_4923"	0	0	0	0	0
"ASV_4924"	0	0	0	0	0
"ASV_4925"	0	0	0	0	0
"ASV_4926"	0	0	0	0	0
"ASV_4927"	0	0	0	0	0
"ASV_4928"	0	0	0	0	0
"ASV_4929"	0	0	0	0	0
"ASV_4930"	0	0	0	0	0
"ASV_4931"	0	0	0	0	0
"ASV_4932"	0	0	0	0	0
"ASV_4933"	0	0	0	0	0
"ASV_4934"	0	0	0	0	0
"ASV_4935"	0	0	0	0	0
"ASV_4936"	0	0	0	0	0
"ASV_4937"	0	0	0	0	0
"ASV_4938"	0	0	0	0	0
"ASV_4939"	0	0	0	0	0
"ASV_4940"	0	0	0	0	0
"ASV_4941"	0	0	0	0	0
"ASV_4942"	0	0	0	0	0
"ASV_4943"	0	0	0	0	0
"ASV_4944"	0	0	0	0	0
"ASV_4945"	0	0	0	0	0
"ASV_4946"	0	0	0	0	0
"ASV_4947"	0	0	0	0	0
"ASV_4948"	0	0	0	0	0
"ASV_4949"	0	0	0	0	0
"ASV_4950"	0	0	0	0	0
"ASV_4951"	0	0	0	0	0
"ASV_4952"	0	0	0	0	0
"ASV_4953"	0	0	0	0	0
"ASV_4954"	0	0	0	0	0
"ASV_4955"	0	0	0	0	0
"ASV_4956"	0	0	0	0	0
"ASV_4957"	0	0	0	0	0
"ASV_4958"	0	0	0	0	0
"ASV_4959"	0	0	0	0	0
"ASV_4960"	0	0	0	0	0
"ASV_4961"	0	0	0	0	0
"ASV_4962"	0	0	0	0	0
"ASV_4963"	0	0	0	0	0
"ASV_4964"	0	0	0	0	0
"ASV_4965"	0	0	0	0	0
"ASV_4966"	0	0	0	0	0
"ASV_4967"	0	0	0	0	0
"ASV_4968"	0	0	0	0	0
"ASV_4969"	0	0	0	0	0
"ASV_4970"	0	0	0	0	0
"ASV_4971"	0	0	0	0	0
"ASV_4972"	0	0	0	0	0
"ASV_4973"	0	0	0	0	0
"ASV_4974"	0	0	0	0	0
"ASV_4975"	0	0	0	0	0
"ASV_4976"	0	0	0	0	0
"ASV_4977"	0	0	0	0	0
"ASV_4978"	0	0	0	0	0
"ASV_4979"	0	0	0	0	0
"ASV_4980"	0	0	0	0	0
"ASV_4981"	0	0	0	0	0
"ASV_4982"	0	0	0	0	0
"ASV_4983"	0	0	0	0	0
"ASV_4984"	0	0	0	0	0
"ASV_4985"	0	0	0	0	0
"ASV_4986"	0	0	0	0	0
"ASV_4987"	0	0	0	0	0
"ASV_4988"	0	0	0	0	0
"ASV_4989"	0	0	0	0	0
"ASV_4990"	0	0	0	0	0
"ASV_4991"	0	0	0	0	0
"ASV_4992"	0	0	0	0	0
"ASV_4993"	0	0	0	0	0
"ASV_4994"	0	0	0	0	0
"ASV_4995"	0	0	0	0	0
"ASV_4996"	0	0	0	0	0
"ASV_4997"	0	0	0	0	0
"ASV_4998"	0	0	0	0	0
"ASV_4999"	0	0	0	0	0
"ASV_5000"	0	0	0	0	0
"ASV_5001"	0	0	0	0	0
"ASV_5002"	0	0	0	0	0
"ASV_5003"	0	0	0	0	0
"ASV_5004"	0	0	0	0	0
"ASV_5005"	0	0	0	0	0
"ASV_5006"	0	0	0	0	0
"ASV_5007"	0	0	0	0	0
"ASV_5008"	0	0	0	0	0
"ASV_5009"	0	0	0	0	0
"ASV_5010"	0	0	0	0	0
"ASV_5011"	0	0	0	0	0
"ASV_5012"	0	0	0	0	0
"ASV_5013"	0	0	0	0	0
"ASV_5014"	0	0	0	0	0
"ASV_5015"	0	0	0	0	0
"ASV_5016"	0	0	0	0	0
"ASV_5017"	0	0	0	0	0
"ASV_5018"	0	0	0	0	0
"ASV_5019"	0	0	0	0	0
"ASV_5020"	0	0	0	0	0
"ASV_5021"	0	0	0	0	0
"ASV_5022"	0	0	0	0	0
"ASV_5023"	0	0	0	0	0
"ASV_5024"	0	0	0	0	0
"ASV_5025"	0	0	0	0	0
"ASV_5026"	0	0	0	0	0
"ASV_5027"	0	0	0	0	0
"ASV_5028"	0	0	0	0	0
"ASV_5029"	0	0	0	0	0
"ASV_5030"	0	0	0	0	0
"ASV_5031"	0	0	0	0	0
"ASV_5032"	0	0	0	0	0
"ASV_5033"	0	0	0	0	0
"ASV_5034"	0	0	0	0	0
"ASV_5035"	0	0	0	0	0
"ASV_5036"	0	0	0	0	0
"ASV_5037"	0	0	0	0	0
"ASV_5038"	0	0	0	0	0
"ASV_5039"	0	0	0	0	0
"ASV_5040"	0	0	0	0	0
"ASV_5041"	0	0	0	0	0
"ASV_5042"	0	0	0	0	0
"ASV_5043"	0	0	0	0	0
"ASV_5044"	0	0	0	0	0
"ASV_5045"	0	0	0	0	0
"ASV_5046"	0	0	0	0	0
"ASV_5047"	0	0	0	0	0
"ASV_5048"	0	0	0	0	0
"ASV_5049"	0	0	0	0	0
"ASV_5050"	0	0	0	0	0
"ASV_5051"	0	0	0	0	0
"ASV_5052"	0	0	0	0	0
"ASV_5053"	0	0	0	0	0
"ASV_5054"	0	0	0	0	0
"ASV_5055"	0	0	0	0	0
"ASV_5056"	0	0	0	0	0
"ASV_5057"	0	0	0	0	0
"ASV_5058"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5059"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5060"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5061"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5062"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5063"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5064"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5065"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5066"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5067"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5068"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5069"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5070"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5071"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5072"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5073"	16.6468347288918	5.03677015690959	1	11.6100645719822	21.6836048858014
"ASV_5074"	0	0	0	0	0
"ASV_5075"	0	0	0	0	0
"ASV_5076"	0	0	0	0	0
"ASV_5077"	0	0	0	0	0
"ASV_5078"	0	0	0	0	0
"ASV_5079"	0	0	0	0	0
"ASV_5080"	0	0	0	0	0
"ASV_5081"	0	0	0	0	0
"ASV_5082"	0	0	0	0	0
"ASV_5083"	0	0	0	0	0
"ASV_5084"	0	0	0	0	0
"ASV_5085"	0	0	0	0	0
"ASV_5086"	0	0	0	0	0
"ASV_5087"	0	0	0	0	0
"ASV_5088"	0	0	0	0	0
"ASV_5089"	0	0	0	0	0
"ASV_5090"	0	0	0	0	0
"ASV_5091"	0	0	0	0	0
"ASV_5092"	0	0	0	0	0
"ASV_5093"	0	0	0	0	0
"ASV_5094"	0	0	0	0	0
"ASV_5095"	0	0	0	0	0
"ASV_5096"	0	0	0	0	0
"ASV_5097"	0	0	0	0	0
"ASV_5098"	0	0	0	0	0
"ASV_5099"	0	0	0	0	0
"ASV_5100"	0	0	0	0	0
"ASV_5101"	0	0	0	0	0
"ASV_5102"	0	0	0	0	0
"ASV_5103"	0	0	0	0	0
"ASV_5104"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5105"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5106"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5107"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5108"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5109"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5110"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5111"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5112"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5113"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5114"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5115"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5116"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5117"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5118"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5119"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5120"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5121"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5122"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5123"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5124"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5125"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5126"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5127"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5128"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5129"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5130"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5131"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5132"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5133"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5134"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5135"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5136"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5137"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5138"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5139"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5140"	-17.3497427934953	5.03677030677169	1	-22.386513100267	-12.3129724867236
"ASV_5141"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5142"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5143"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5144"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5145"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5146"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5147"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5148"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5149"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5150"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5151"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5152"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5153"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5154"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5155"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5156"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5157"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5158"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5159"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5160"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5161"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5162"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5163"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5164"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5165"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5166"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5167"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5168"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5169"	-16.6150680273223	5.03677014732856	1	-21.6518381746509	-11.5782978799937
"ASV_5170"	0	0	0	0	0
"ASV_5171"	0	0	0	0	0
"ASV_5172"	0	0	0	0	0
"ASV_5173"	0	0	0	0	0
"ASV_5174"	0	0	0	0	0
"ASV_5175"	0	0	0	0	0
"ASV_5176"	0	0	0	0	0
"ASV_5177"	0	0	0	0	0
"ASV_5178"	0	0	0	0	0
"ASV_5179"	0	0	0	0	0
"ASV_5180"	0	0	0	0	0
"ASV_5181"	0	0	0	0	0
"ASV_5182"	0	0	0	0	0
"ASV_5183"	0	0	0	0	0
"ASV_5184"	0	0	0	0	0
"ASV_5185"	0	0	0	0	0
"ASV_5186"	0	0	0	0	0
"ASV_5187"	0	0	0	0	0
"ASV_5188"	0	0	0	0	0
"ASV_5189"	0	0	0	0	0
"ASV_5190"	0	0	0	0	0
"ASV_5191"	0	0	0	0	0
"ASV_5192"	0	0	0	0	0
"ASV_5193"	0	0	0	0	0
"ASV_5194"	0	0	0	0	0
"ASV_5195"	0	0	0	0	0
"ASV_5196"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5197"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5198"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5199"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5200"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5201"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5202"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5203"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5204"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5205"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5206"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5207"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5208"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5209"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5210"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5211"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
"ASV_5212"	-17.6988245123894	5.03677035008112	1	-22.7355948624705	-12.6620541623083
