"RR"	"err_R"	"Sig_adjust_R"	"ICl_R"	"ICu_R"	"ID"
"ASV_2838"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_2838"
"ASV_2839"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_2839"
"ASV_2840"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_2840"
"ASV_2841"	-3.99513791213865	1.9239263803681	1	-5.91906429250675	-2.07121153177055	"ASV_2841"
"ASV_2844"	0.946271564086091	1.97612192980568	-46.8816850748885	-1.02985036571959	2.92239349389178	"ASV_2844"
"ASV_2845"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_2845"
"ASV_2846"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_2846"
"ASV_2848"	3.47351804324178	1.54137821577907	1	1.93213982746271	5.01489625902085	"ASV_2848"
"ASV_2849"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_2849"
"ASV_2850"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_2850"
"ASV_2851"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_2851"
"ASV_2852"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_2852"
"ASV_2855"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_2855"
"ASV_2856"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_2856"
"ASV_2857"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_2857"
"ASV_2858"	3.93182563272433	1.92156862745098	1	2.01025700527335	5.85339426017531	"ASV_2858"
"ASV_2859"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_2859"
"ASV_2861"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_2861"
"ASV_2862"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_2862"
"ASV_2865"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_2865"
"ASV_2866"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_2866"
"ASV_2867"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_2867"
"ASV_2873"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_2873"
"ASV_2876"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_2876"
"ASV_2877"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_2877"
"ASV_2878"	-3.8642323415918	1.91888111888112	1	-5.78311346047292	-1.94535122271068	"ASV_2878"
"ASV_2890"	-3.8642323415918	1.91888111888112	1	-5.78311346047292	-1.94535122271068	"ASV_2890"
"ASV_2891"	-3.99513791213865	1.9239263803681	1	-5.91906429250675	-2.07121153177055	"ASV_2891"
"ASV_2966"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_2966"
"ASV_3012"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3012"
"ASV_3027"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3027"
"ASV_3028"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3028"
"ASV_3040"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3040"
"ASV_3041"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3041"
"ASV_3042"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3042"
"ASV_3044"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3044"
"ASV_3045"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3045"
"ASV_3047"	-3.8642323415918	1.91888111888112	1	-5.78311346047292	-1.94535122271068	"ASV_3047"
"ASV_3048"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_3048"
"ASV_3049"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_3049"
"ASV_3050"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_3050"
"ASV_3051"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_3051"
"ASV_3052"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3052"
"ASV_3054"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3054"
"ASV_3055"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_3055"
"ASV_3056"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3056"
"ASV_3057"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3057"
"ASV_3060"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3060"
"ASV_3061"	2.98315349134713	1.34943675060246	1	1.63371674074467	4.33259024194959	"ASV_3061"
"ASV_3062"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3062"
"ASV_3063"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3063"
"ASV_3064"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3064"
"ASV_3065"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3065"
"ASV_3071"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3071"
"ASV_3074"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3074"
"ASV_3075"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3075"
"ASV_3076"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3076"
"ASV_3077"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3077"
"ASV_3078"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3078"
"ASV_3079"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3079"
"ASV_3082"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_3082"
"ASV_3083"	3.80109144472086	1.91620111731844	1	1.88489032740243	5.7172925620393	"ASV_3083"
"ASV_3085"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3085"
"ASV_3086"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3086"
"ASV_3088"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3088"
"ASV_3089"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3089"
"ASV_3090"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3090"
"ASV_3092"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3092"
"ASV_3093"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3093"
"ASV_3094"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3094"
"ASV_3100"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3100"
"ASV_3101"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3101"
"ASV_3103"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3103"
"ASV_3122"	-3.8642323415918	1.91888111888112	1	-5.78311346047292	-1.94535122271068	"ASV_3122"
"ASV_3123"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3123"
"ASV_3277"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3277"
"ASV_3278"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3278"
"ASV_3279"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3279"
"ASV_3281"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3281"
"ASV_3302"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3302"
"ASV_3306"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3306"
"ASV_3319"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3319"
"ASV_3325"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3325"
"ASV_3326"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3326"
"ASV_3327"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3327"
"ASV_3328"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3328"
"ASV_3329"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3329"
"ASV_3330"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3330"
"ASV_3331"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3331"
"ASV_3332"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3332"
"ASV_3337"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3337"
"ASV_3338"	-3.71357206670431	1.91219512195122	1	-5.62576718865553	-1.80137694475309	"ASV_3338"
"ASV_3341"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3341"
"ASV_3342"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3342"
"ASV_3344"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3344"
"ASV_3346"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3346"
"ASV_3347"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3347"
"ASV_3348"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3348"
"ASV_3349"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3349"
"ASV_3350"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3350"
"ASV_3352"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3352"
"ASV_3353"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3353"
"ASV_3355"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3355"
"ASV_3356"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3356"
"ASV_3357"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3357"
"ASV_3358"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3358"
"ASV_3364"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3364"
"ASV_3365"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3365"
"ASV_3366"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3366"
"ASV_3372"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3372"
"ASV_3373"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3373"
"ASV_3376"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3376"
"ASV_3378"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3378"
"ASV_3379"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3379"
"ASV_3381"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3381"
"ASV_3382"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3382"
"ASV_3384"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3384"
"ASV_3385"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3385"
"ASV_3386"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3386"
"ASV_3387"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_3387"
"ASV_3399"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3399"
"ASV_3400"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3400"
"ASV_3401"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3401"
"ASV_3402"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_3402"
"ASV_3410"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3410"
"ASV_3411"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3411"
"ASV_3412"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_3412"
"ASV_3413"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3413"
"ASV_3414"	3.65065824129374	1.90909090909091	1	1.74156733220283	5.55974915038465	"ASV_3414"
"ASV_3415"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3415"
"ASV_3417"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3417"
"ASV_3418"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3418"
"ASV_3419"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3419"
"ASV_3421"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3421"
"ASV_3424"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3424"
"ASV_3602"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3602"
"ASV_3615"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3615"
"ASV_3630"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3630"
"ASV_3644"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3644"
"ASV_3646"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3646"
"ASV_3647"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3647"
"ASV_3676"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_3676"
"ASV_3677"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3677"
"ASV_3695"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3695"
"ASV_3696"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3696"
"ASV_3700"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3700"
"ASV_3701"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3701"
"ASV_3703"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3703"
"ASV_3704"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3704"
"ASV_3705"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3705"
"ASV_3706"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3706"
"ASV_3709"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3709"
"ASV_3711"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3711"
"ASV_3712"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3712"
"ASV_3713"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3713"
"ASV_3715"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_3715"
"ASV_3716"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3716"
"ASV_3718"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3718"
"ASV_3722"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3722"
"ASV_3725"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3725"
"ASV_3726"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3726"
"ASV_3727"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3727"
"ASV_3729"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3729"
"ASV_3730"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3730"
"ASV_3731"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3731"
"ASV_3732"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3732"
"ASV_3733"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3733"
"ASV_3734"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3734"
"ASV_3735"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3735"
"ASV_3736"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3736"
"ASV_3737"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3737"
"ASV_3738"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3738"
"ASV_3739"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3739"
"ASV_3740"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3740"
"ASV_3742"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3742"
"ASV_3743"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3743"
"ASV_3744"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3744"
"ASV_3745"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3745"
"ASV_3747"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3747"
"ASV_3748"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3748"
"ASV_3750"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_3750"
"ASV_3751"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3751"
"ASV_3752"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3752"
"ASV_3753"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3753"
"ASV_3756"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3756"
"ASV_3760"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3760"
"ASV_3761"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3761"
"ASV_3762"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3762"
"ASV_3765"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3765"
"ASV_3766"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3766"
"ASV_3775"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3775"
"ASV_3776"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3776"
"ASV_3777"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3777"
"ASV_3778"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3778"
"ASV_3779"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3779"
"ASV_3783"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3783"
"ASV_3789"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3789"
"ASV_3790"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3790"
"ASV_3792"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_3792"
"ASV_3803"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3803"
"ASV_3805"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3805"
"ASV_3808"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3808"
"ASV_3809"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3809"
"ASV_3813"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3813"
"ASV_3814"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_3814"
"ASV_3815"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_3815"
"ASV_3816"	3.47351804324178	1.89922480620155	1	1.57429323704023	5.37274284944333	"ASV_3816"
"ASV_3817"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_3817"
"ASV_3818"	1.98100146886658	1.68965517241379	1	0.29134629645279	3.67065664128038	"ASV_3818"
"ASV_3824"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_3824"
"ASV_3853"	-3.53611669956153	1.90291262135922	1	-5.43902932092075	-1.6332040782023	"ASV_3853"
"ASV_4070"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4070"
"ASV_4109"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_4109"
"ASV_4110"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_4110"
"ASV_4113"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_4113"
"ASV_4114"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_4114"
"ASV_4156"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_4156"
"ASV_4157"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_4157"
"ASV_4158"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_4158"
"ASV_4159"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_4159"
"ASV_4175"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_4175"
"ASV_4179"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4179"
"ASV_4180"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_4180"
"ASV_4181"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4181"
"ASV_4182"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4182"
"ASV_4183"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4183"
"ASV_4184"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4184"
"ASV_4185"	-3.04452243772342	1.86666666666667	1	-4.91118910439009	-1.17785577105676	"ASV_4185"
"ASV_4186"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4186"
"ASV_4188"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_4188"
"ASV_4189"	-2.66258782702545	1.82325581395349	1	-4.48584364097894	-0.839332013071964	"ASV_4189"
"ASV_4190"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_4190"
"ASV_4195"	-2.03688192726104	1.70434782608696	1	-3.741229753348	-0.332534101174083	"ASV_4195"
"ASV_4196"	-3.32022831912849	1.88915662650602	1	-5.20938494563451	-1.43107169262246	"ASV_4196"
"ASV_4201"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4201"
"ASV_4203"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4203"
"ASV_4204"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4204"
"ASV_4205"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4205"
"ASV_4206"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4206"
"ASV_4207"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4207"
"ASV_4208"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4208"
"ASV_4209"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4209"
"ASV_4211"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4211"
"ASV_4212"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_4212"
"ASV_4213"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4213"
"ASV_4214"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4214"
"ASV_4215"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4215"
"ASV_4216"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4216"
"ASV_4217"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4217"
"ASV_4218"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4218"
"ASV_4219"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4219"
"ASV_4220"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4220"
"ASV_4221"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4221"
"ASV_4224"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4224"
"ASV_4226"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_4226"
"ASV_4227"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_4227"
"ASV_4228"	2.98315349134713	1.86075949367089	1	1.12239399767624	4.84391298501802	"ASV_4228"
"ASV_4229"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4229"
"ASV_4231"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4231"
"ASV_4232"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_4232"
"ASV_4234"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4234"
"ASV_4235"	2.60268968544438	1.81481481481481	1	0.787874870629569	4.4175045002592	"ASV_4235"
"ASV_4237"	3.25809653802148	1.88461538461538	1	1.3734811534061	5.14271192263687	"ASV_4237"
